"yrbrn","prtvteit","prtclfit","ipcrtiva","impricha","ipeqopta","ipshabta","impsafea","impdiffa","ipfrulea","ipudrsta","likrisk","liklead","sothnds","eqwrkbg","eqpolbg","ppltrst","trstlgl","trstplc","trstplt","trstep","trstun","lrscale","euftf","atchctr","atcherp","ccrdprs","edlvfit","trstprl","ipmodsta","ipgdtima","impfreea","iphlppla","ipsucesa","ipstrgva","ipadvnta","ipbhprpa","iprspota","iplylfra","impenva","imptrada","impfuna","ccnthum","dscrgrp","ctzcntr","brncntr","feethngr","pbldmna","volunfp","mbtru","emplrel","impcntr","hincfel","polintr","aesfdrk","gincdif","freehms","vteurmmb","lrnobed","domicil","loylead","wprtbym","actrolga"
"1973","31","31","1","3","1","2","1","2","3","2","3","1","5","5","5","9","6","8","7","7","7","1","7","10","8","8","15","8","1","3","1","1","1","1","4","3","1","1","1","1","2","3","2","1","1","1","2","1","3","1","2","3","1","1","2","1","1","2","4","2","2","4"
NA,NA,NA,NA,"5","2",NA,"1",NA,NA,NA,"0",NA,NA,"5",NA,"0",NA,"5","0",NA,NA,NA,NA,"5","1",NA,NA,NA,NA,"3",NA,"2","4","3","6","2",NA,"3",NA,"1","4",NA,"2","1","1",NA,"2","2","3","6",NA,"3","4",NA,"2","3","55","3",NA,"3","2","1"
"2008",NA,NA,"1","3","2","4","3","1","2","3","0","0","4","5","5","8","6","4","3","5","6","3","5","10","9","3","2","2","4","3","4","3","4","2","5","3","4","2","2","3","3","4","2","1","1","1","2","2","3","6","2","1","4","3","2","1","1","2","3","4","3","2"
"1975","4","4","2","5","1","2","2","2","2","2","3","2","2","6","6","3","8","7","4","5","6","7","1","8","8","5","17","6",NA,"4","2","3","1","4","5","2","1","2","1","4","5","5","2","1","1","1","2","2","1","1","2","1","2","2","2","2","1","2","4",NA,"4","3"
"1949",NA,NA,"3","3","3","2","1","3","2","3","3","3","4","5","5","5","5","6","4","6","5","4","3","10","6","9","8","5","3","4","3","3","3","1","3","1","1","2","2","1","3","4","2","1","1","1","2","2","3","1","3","2","3","3","2","3","1","2","1","3","2","1"
"1955","1","1","2","3","1","2","4","3","1","2","4","4","4","5","5","7","7","7","5","5","6","5","5","8","6","7","8","4","2","3","3","2","2","2","3","3","4","2","2","2","3","3","2","1","1","1","2","2","2","1","2","2","3","3","2","2","1","2","4","2","3","2"
"2007",NA,NA,"3","3","3","3","3","3","3","3","4","4","3","5","5","6",NA,"8","3",NA,NA,NA,"7","10","8","3","4",NA,"4","3","3","3","3","3","3","3","3","2","2","3","3","3","2","1","1","1","2","2","3","6","2",NA,"4","2","2","2","65","2","4","2","4","1"
"1963",NA,NA,"3","3","3","3","3","3","3","3","0","0","6","6","3","0","7","7","5","6","6",NA,"4","10","6","7","4","6","3","3","3","3","3","3","3","3","3","3","3","3","3",NA,"2","1","1","1","2","2","3","1","2","7","2","2","2","2","1","2","4","2","2","3"
"2007",NA,NA,"2","3","1","2","4","3","4","1","4","4","4","6","6","4","5","4","3","6","7","3","8","9","8","2","4","4","1","1","1","2","1","2","1","4","4","2","2","4","1","4","2","1","1","1","2","1","3","6","1","1","3","2","2","1","65","4","3","3","2","3"
"1960",NA,NA,"5","4","2","3","1","4","2","4","0","0","4","5",NA,"3","4","7","0","2",NA,"7","1","8","1","5","4","2","2","4","2","2","3","1","6","1","2","1","1","1","4",NA,"2","1","1","1","2","2","3","6","3","2","4","3","2","3","55","2","4",NA,"2","1"
"1951",NA,NA,"4","4","2","3","2","2","2","2","0","0","5","5","3","3","5","9","0","7","7","3","5","6","6","8","10","0","2","5","2","2","3","2","5","2","2","2","2","2","5","4","2","1","1","1","2","2","2","1","2","2","2","2","2","2","1","2","3","3","3","1"
"1985",NA,NA,"3","4","2","2","1","2","2","2","3","3","4","6","6","7","7","7","4","3","4",NA,"7","9","1","6","9","7","2","3","3","3","3","2","5","2","3","2","2","2","4","3","2","1","1","1","2","2","3","1","2","1","3","1","2","1","1","3","5","3","3","2"
"1984",NA,NA,"4","4","3","3","2","4","2","4","0","0","2","6","3","1","6","5","3","6","7",NA,"7","3","4","3","7","3","3","4","2","3","3","2","4","2","2","3","3","2","4","3","1","2","2","2","2","2","3","1","1","3","4","2","2","4","65","2","4","2","3","2"
"1997","3","3","2","3","3","3","2","3","2","2","2","3","3","6","6","6","6","6","5","7","6","2","7","9","8","8","12","4","3","4","2","2","3","3","3","3","2","1","1","3","3","4","2","1","1","1","1","1","3","6","1",NA,"2","2","2","2","1","2","4","2","4","2"
NA,"2","2",NA,NA,"1","4","2","5",NA,NA,"0","0",NA,"5",NA,"3","3","5","2","3",NA,"3","0","5","3","5","4","3","1","4",NA,"3",NA,"3","5",NA,NA,"3",NA,"3",NA,"4","2","1","1",NA,"2","2","3","6","3","2","4",NA,"1",NA,NA,NA,NA,"3","2","2"
"1952",NA,NA,"4","3","2","2","1","4","3","1","1","3","6","6","6","4","2","7","1","2","3","3","7","9","7","4","2","1","2","4","1","1","1","2","4","2","2","1","1","1","4","2","2","1","1","1","2","2","3","1","2","2","4","2","1","2","1","2","3","2","2","1"
"1957",NA,NA,"4","6","1","3","1","3","1","2","1","1","3","5","5","4","8","9","4","7","5",NA,"5","10","9","6","7","5","3","4","2","2","2","1","6","1","3","2","1","3","3","3","2","1","1","1","2","2","3","1","2","2","4","2","1","2","1","1","4","2","3","2"
"1943","4","4","1","1","3","2","1","1","2","6","0","0","3","6","6","0","6","7","7","9","9","9","0","9","9","3","4","6","4","1","1","4","1","1","6","4","1","4","3","1","1","4","1","1","1","1","1","1","3","6","3","1","3","3","2","1","1","2","4","2","2","3"
"1979",NA,NA,"2","4","2","2","2","2","2","2","2","2","4",NA,NA,"2",NA,NA,NA,NA,NA,NA,"4","4","4","8","6",NA,"2","2","2","2","2","2","4","2","2","2","2","2","2","4","1","2","2","1","2","2","3","2","2","2","4","2","2","4",NA,"2","4",NA,"2","1"
"1985","4","4","2","3","2","2","2","3","2","2","2","4","4","6","6","2","7","7","0","5","5","7","2","8","5","2","8","3","5","3","1","1","1","1","3","2","2","3","2","3","1","3","2","1","1","1","2","2","3","1","3","2","4","2","3","3","33","1","4","2","2","2"
"1954","3",NA,"1","2","4","3","4","3","2","4","1","2","2","4","5","5","0","5","0","4","5","6","3","5","2","3","4","0","3","3","4","2","4","3","4","2","4","3","3","2","4","4","2","1","1","1","2","2","2","1","1","2","3","2","3","2","55","2","4","2","4","3"
"1980",NA,NA,"6","6","5","6","6","4","4","5","5","4","4","4","4","3","6","8","6","6","6","4","4","8","8","8","6","7","5","5","5","6","6","6","6","6","4","4","5","5","5","3","2","2","1","2","2","2","3","6","4","3","4","4","5","5","55","4","4","4","3","3"
NA,NA,NA,"3","4","4","4","4","4","3","3","4","3","4","3","5","6","7","7","5","7","7","7","5","5","5","5","5","6","2","3","3","3","3","4","5","4","4","4","4","4","4","3","2","1","1","2","2","2","1","2","3","4","2","2","5","3","44","4","4","4","3","3"
"1950","5","5","4","3","3","3","3","3","2","3","3","4","4","6","6","3","5","5","5","5","6","6","5","10","7","5","9","5","3","3","1","2","3","2","4","4","1","4","2","2","2","3","2","1","1","1","2","2","3","1","3","1","2","2","2","2","1","1","4","2","2","2"
"1945","4",NA,"4","5","1","4","1","5","2","2","2","1","5","6","6","2","4","9","0","2","2","8","5","10","6","4","4","1","5","5","2","1","5","1","6","2","1","1","1","1","1","2","2","1","1","1","2","2","3","6","2","2","3","3","1","2","55","2","3","2","3","1"
"1942",NA,NA,"4","4","1","4","2","2","3","2","0","0","4","6","6","0","0","2","0","0","0","9","0","7","5","5","11","1","3","4","2","3","3","2","5","3","4","2","2","2","3","4","1","1","1",NA,"2","2","3","6","3","3","4","4","3","3","55","1","1","3","2","1"
"1989","3",NA,"1","4","2","3","1","1","1","1","5","6","5","6","5","0","5","7","0","2","2","5","6","10","10","6","4","5","1","1","2","4","1","1","1","1","2","1","1","1","1","2","1","1","1","2","2","2","3","1","3","1","3","1","2","2","1","2","4","2","2","1"
"1970",NA,NA,"2","4","1","3","1","3","1","1","4","3","5","6","6","6","8","9","0","4","5","6","2","10","6","6","9","1","1","3","1","1","3","3","3","2","2","1","2","1","2","3","2","1","1","1","2","2","3","1","3","2","4","2","1","2","55","2","3","3","3","1"
"1945",NA,NA,"2","5","3","2","2","3","4","2","2","0","6","6","6","10","0","9","0","0","0",NA,"5","10","0","7","4","8","2","3","2","1","2","2","4","5","2","1","2","3","1","3","2","1","1","1","2","2","3","6","3","1","3","3","2","2","2","1","4","2","1","1"
"1954","6",NA,"3","3","1","2","3","2","4","1","2","3","3","5","5","6","8","7","4","6","7","5","4","10","7","5","4","5","2","3","3","3","3","2","4","3","2","1","1","3","2","4","2","1","1","1","2","2","2","1","3","3","3","2","2","2","1","3","1","3","2","1"
"2003",NA,"3","1","1","1","1","1","1","1","1","3","5","3","6",NA,"10","0","0","0","0","0",NA,"10","0",NA,"10","11","0","1","1","1","1","1","1","1","1","1","1","1","1","1","5","2","1","1","1","2","2","3","6",NA,"2","3","2","1","1",NA,"3","5","2","2","2"
"1943",NA,NA,NA,NA,"2","2","2","2","2","2","0","0","6","6","3","0","7","7","5","5","5",NA,"0","10",NA,NA,"4","5","2",NA,"2","2",NA,"2","5","2","2","2","2","2","4",NA,"2","1","1","1","2","2","3","6","3","2","2","2","1",NA,NA,"2","3","2","1","2"
"1970","2",NA,"3","3","3","3","1","4","2","2","4","4","5","5","5","7","7","7","6","6","5","4","8","5","5","3","17","7","2","3","3","1","2","1","4","1","1","1","2","2","4","3","2","1","1","1","2","2","1","1","2","1","3","1","3","3","1","1","3","3","3","2"
"1991",NA,NA,"2","4","1","2","1","3","1","2","1","3","4","6","6","6","8","8","3","6","6","5","5","9","8","8","12","5","2","4","2","2","2","1","5","1","2","1","1","3","3","3","2","1","1","1","2","2","3",NA,"1","1","4","2","1","1","1","1","4","3","4","2"
"1976",NA,NA,"2","2","2","2","1","2","3","2","1","4","1","5","5","2","2","2","1","0","2","3","3","7","1","8","9","2","2","2","2","2","2","2","5","2","2","2","2","2","2","4","2","1","1","1","2","2","3","1","3","3","4","3","2","2","55","2","3","2","1","2"
"1962","2",NA,"2","4","3","3","2","3","3","3","4","4","4","5","4","5","5","6","3","2","3","5","3","9","4","5","5","4","4","3","1","3","2","3","3","3","2","2","2","1","3","1","2","1","1","1","2","2","3","1","3","3","3","2","2","3","55","2","4","3","2","2"
"1933",NA,NA,"2","6","4","4","1","2","2","3","0","0","6","4","4","8","7","9","4","4","5","5","3","0","10","1","1","5","2","6","1","1","6","3","6","5","5","3","1","1","2","5","2","1","1","1","2","1","3","2","2","3","4","2","2","5","55","1","4","2","3","1"
"1992",NA,NA,"3","5","2","2","2","3","1","2","0","3","4","6","6","5","7","9","3","7","5","5","5","9","8","8","12","4","3","3","2","3","2","1","5","1","2","1","1","3","3","3","2","1","1","1","2","2","3","1","2","1","4","2","1","2","1","1","4","2","3","2"
"1985",NA,NA,"3","3","4","1","1","3","3","2","5","5","5","6","5","6","3","3","3","3","3",NA,"6","0","0","6",NA,"3","3","2","3","3","3","2","4","1","2","5","2","1","2","3","2","1","1","1","2","2","7","1","7","2","4","2","1","2","55","2","1","3",NA,"2"
"1962",NA,NA,"3","2","3","4","4","3","3","2","2","4","3","3","4","7","5","2","0","1","2","5","7","6","7","8","9","3","5","1","1","1","2","1","2","2","2","2","1","2","2","3","2","1","1","1","2","2","3","1","3","1","2","4","1","1","55","1","4","1","3","3"
"1947",NA,NA,"3","4","2","2","2","4","3","2","1","0","4","5","5","5","0","0","0","3","3",NA,"5","8","8","4","17","0","2","6","1","2","2","2","6","2","2","2","2","2","6","2","2","1","1","1","2","2","3","1","2","2","4","2","1","1","1","5","3","5","4","1"
"2003","1","1","4","3","4","3",NA,"4","3","4","4","4","3","5","4","4","4","4","4","4","1","7","3","7","3","3","8","4","4","3","3","4","3","2","3","4","3","4","4","3","3","3","2","1","1","1","2","2","3","1","2","1","3","2","2","3","1","2","3","2",NA,"3"
"1953",NA,NA,"5","4","3","3","2","4","3","2","1","0","5","3","3","0","0","0","0","6","6","10","5","0","0","5","2","10","2","5","3","3","3","3","5","3","3","3","3","3","3","4","2","1","1","1","2","2","3","1","3","3","4","2","2","2","1","2","4","3","3","2"
"1939","2","2","2","6","1","3","1","3","1","2","0","3","4","5","5","4","9","9","5","8","7","3","5","10","9","8","4","7","1","3","2","2","4","1","6","1","3","2","1","3","3","4","2","1","1","1","2","2","3","6","1","2","4","2","1","3","1","1","1","2","3","1"
"1978",NA,NA,"2","3","2","2","2","2","2","2","0","2","5","6","4","6","6","8","6","5","6","4","5","9","5","5","17","5","2","3","1","1","2","2","5","1","1","1","1","1","1","3","2","1","1","1","2","2","3","1","2","2","2","2","2","2","1","2","1","3","3","2"
"1989",NA,NA,"3","4","3",NA,NA,"3","2","3","2","2","4","5","6","5","8","9","4","6",NA,"2",NA,"8","6","7","17","5",NA,NA,"3","3","3","2","4","3",NA,NA,"1","3","3","3","2","1","1","1","2","2","3","1","3","7","3",NA,"2","1","1","1","4","2","3","2"
"1972",NA,NA,"2","4","2","3","2","2","4","2","2","3","5","6","6","5","5","8","2","5","3","7","2","9","5","5","6","5","2","5","2","2","2","1","2","2","4","2","2","2","3","3","2","2","2","1","2","2","3","1","2","3","3","2","2","4","2","2","3","4","2","1"
"1979",NA,NA,"3",NA,NA,NA,"4",NA,NA,"2","2","3","4","6","6","7","6","6","4","6","6","3","7","9","8","6","17","4",NA,NA,"2","3","3","2","5","2",NA,NA,NA,NA,"3","3","2","1","1","1","2","2","3","1","1","1","2","1","2","1","1","1","4","3","3","3"
"1964",NA,"2","2","2","1","1","1","2","4","2","0","6","6","5","4","3","8","9","4","2","0","3","4","8","4","8","17","3","2","2","2","2","2","1","5","1","1","1","2","2","2","4","2","1","1","1","2","2","3","1","2","3","2","3","1","1","55","3","3","1","1","2"
"1957","4","4","3","3","2","3","1","3","2","3","3","3","4","6","6","3","6","7","5","5","8","7","5","10","5","5","9","4","2","3","1","3","3","1","3","2","2","3","3","3","2","3","2","1","1","1","2","2","3","2","4","1","3","2","2","2","1","2","4","2","2","2"
"1976",NA,NA,"2","2","1","2","2","3","3","2","1","2","5","6","6","5","0","7","0","0","0","7","4","9","7","8","9","0","2","3","1","1","2","2","5","1","2","2","1","2","2","4","2","1","1","1","2","2","1","1","2","2","3","2","2","2","1","3","3","3","2","2"
"1994","10",NA,"2","2","2","2","3","2","1","2","4",NA,"6","6","6","3","7","5","5","8","8","2","10","9","9","4","17","5","4","3","1","1","2","2","4","1","1","3","1","1","3","4","2","2","1","1","1","1","3",NA,"1","1","3","2","2","1","1","2","4","1","3","3"
"1942",NA,NA,"3","6","1","2","2","4","1","1","0","3","6","3","3","4","4","6","4","6","6",NA,"0","8","7","8","3","4","1","4","3","1","3","1","5","1","1","2","1","1","2","4","2","1","1","1","2","2","3","1","4","2","4","4","1","4","1","2","3","1","3","1"
"1984",NA,NA,"3","3","3","3",NA,"3","4","4","4",NA,"4","4",NA,"5","4","6","8","8","5","7","5","6","3","5","9","8","4","3","4","3","4","4","5","5","5","6","6","4","4","2","2","1","1","1","2","2","3","6","3","3","3","3","2","3","44","3","4","3","3","2"
"1951",NA,NA,"3","4","3","4","4","3","3","3","3","3","4","6","6","8","7","9","6","7","6",NA,"2","8","6","7","2","8","3","4","3","2","3","3","4","3","3","3","3","3","3","3","2","1","1","1","2","2","3","1","3","7","2","1","1","2","1","2","4","2","5","3"
"1957",NA,NA,"6","6","5","4","1","4","3","3","3","2","6","4","4","2","4","9","4","4","4","6","2","10","7","4","4","3","2","4","4","1","2","2","5","3","1","2","1","1","4","4","2","1","1","2","2","2","3","6","3","3","4","2","2","2","1","2","4","2","2","1"
"1966",NA,NA,"2","6","1","1","1","2","2","1","0","4","5","6","6","0","5","7","0","0","0",NA,"10","10","7","7","4","0","2","2","1","2","1","2","4","1","2","2","2","2","2","3","2","2","2","1","2","2","1","1","1","1","3","3","2","4","55","1","4","3","1","1"
"1996",NA,NA,"3","4","3","3","1","4","3","3","0","2","6","6","6","10","6","6","0","6","8","5","10","10","7","6","8","0","2","2","2","2","2","2","2","2","2","2","2","2","2","3","2","1","1","1","2","2","3","1","3","3","3","3","2","1","1","2","4","4","1","2"
"1952",NA,NA,"4","6","3","5","2","4","4","3","0","0","4","4","6","4","5","7","5","4","4","6","3","8","3","3","4","6","3","4","3","3","5","4","5","4","4","2","3","3","4","4","2","1","1","1","2","2","3","3","3","2","3","3","2","2","1","3","3","2","3","1"
"1973","1","1","2","4","3","4","3","4","2","2","2","2","4","5","5","4","4","9","5","4","6","7","3","10","3","2","8","7","2","4","4","3","3","3","4","3","2","2","2","2","4","3","2","1","1","1","2","2","3","2","2","1","3","2","4","2","2","2","4","2","4","2"
"1989",NA,NA,"4","5","3","4","3","5","4","3","3","2","2","4","3","7","5","7","5","6","4","6","6","3","4","3","1","5","4","3","3","4","4","3","5","4","3","4","4","3","3","2","1","2","2","1","2","2","3","1","2","3","1","2","2","3","1","2","3","2","3","2"
"1987",NA,NA,"1","6","3","5","4","2","2","3","0","2","4","5","3","0","7","6","0","7","7","8","8","10","7","4","9","4","2","1","1","2","5","1","4","5","3","1","4","3","2","3","2","1","1","1","1","2","3","1","2","1","2","4","1",NA,"1","3","1","5","3","5"
"2002",NA,NA,"2","5","1","2","1","2","4","2","0","3","4","6","4","5","5","7","3","5","6",NA,"4","10","8","8","11","3","1","3","2","2","2","1","5","2","2","1","1","4","3","5","2","1","1","1","2","2","3","1","1","2","2","2","1","1","1","2","3","2","1","3"
"1951","1","1","4","4","3","4","2","3","3","2","0","2","4","6","6","4","3","8","4","4","5","7","3","10","5","2","4","8","3","4","2","2","4","2","4","3","3","2","3","2","4","2","2","1","1","1","2","2","3","6","2","1","3","2","4","2","2","2","4","2","4","2"
"1973",NA,NA,"3","2","1","2","2","2","3","2","4","3","4","3","4","6","8","7","0","2","5","4","7","3","5","4","8","0","2","2","2","2","2","1","4","2","2","2","2","2","2","4","2","1","1","2","2","2","3","1","3","3","4","3","1","2","55","2","3","1","2","2"
"1954",NA,NA,"3","4","1","3","1","4","1","4","0","1","5","6","6","8","4","7","0","4","2",NA,"0","10","6","8","9","1","2","4","1","2","4","1","6","1","1","2","1","1","5","4","2","1","1","1","2","1","3","1","4","1","3","2","1","1","1","1","3",NA,"2","2"
"1967",NA,NA,"4","5","1","2","1","2","2","2","3","2","2","6","6","1","7","6","3","4","4",NA,"0","10","7","4","8","5","2","3","2","2","2","2","4","2","1","3","2","3","4","4","2","1","1","1","2","2","3","1","2","2","4","3","1","2","1","1","3","2","3","2"
"1949",NA,NA,"4","3","2","3","2","2","4","3","0","0","5","5","6","3","6","7","5","6","6","7","4","7","6","5","4","7","2","3","2","1","2","2","5","3","2","2","2","1","3","2","2","1","1","1","2","2","3","6","3","3","3","3","2","3","1","2","4","3",NA,"2"
"1984","6",NA,"2","6","1","3","1","2","2","2","0","0","4","6","6","3","10","10","0","1","8","5","6","10","8","9","17","4","1","1","1","1","1","1","6","4","4","1","1","3","1","3","2","1","1","1","2","2","3","1","2","1","2","1","2","1","1","3","1","5","1","1"
"1981",NA,NA,"3","4","2","4","2","3","2","2","2","3","4",NA,"5","7","5","7","3","7","7",NA,"7","7","6","6","9","6","3","4","2","2","4","2","5","2","2","2","2","2","2","3","2","1","1","1","2","2","3","1","2","2","2","2","2","2","1","2","3","3","3","2"
"1962","4",NA,"4","4","2","4","2","4",NA,"5","0","0","4","6",NA,"1","0","5","0","0","0","6","3","10","0","8","4","0","1","4","1","2","2","2","5","2","2","2","1","2","6","3","2","1","1","1","2","2","3","1","2","1","3","2","2","2","2","2","4","4","2","1"
"2003",NA,NA,"1","3","1","3","2","1","1","2","3","3","4","6","6","6","10","10","8","10","10","7","6","10","8","6","9","8","3","2","1","3","1","1","2","3","4","2","1","2","2","3","2","1","1","1","2","2","3","6","3","2","3","2","1","1","1","2","4","4","3","2"
"1956","5","5","1","4","1","2","1","2","1","2","0","3","5","3","4","1","8","9","4","6","8","9","3","9","4","6","6","4","1","5","1","1","3","1","4","1","1","1","2","1","4","4","2","1","1","1","2","1","2","1","4","2","2","2","2","2","1","1","3","1","2","3"
"1965",NA,NA,"2","3","2","2","1","3","3","2","3","3","5","6","6","7","7","9","4","5","6","8","8","8","6","8","17","6","2","3","1","3","2","1","3","1","2","2","1","3","3","3","2","1","2","1","2","2","3","1","2","2","2","2","2","2","1","2","3","3","3","3"
"1985",NA,NA,"3","5","3","3","3","3","3","3","2","0","5","6","4","0","2","5","0","0","0",NA,"5","7","0","6","8","6","2","3","2","2","3","3","4","4","2","2","2","2","3","4","2","1","1","1","2","2","2","6","2","3","3","2","1","3","1","4","3","5","2","2"
"1960",NA,NA,"2","5","1","5","1","6","5","5","0","0","4","6",NA,"6","7","9","0","0","0",NA,"0","10","3","5","4","3","1","6","1","5","5","1","6","1","5","5","1","1","6","4","2","1","1","1","2","2","3","1","3","3","4","1","1","1","1","4","4","5","2","1"
